"locid"	"location"	"shortame"	"city"	"state"	"country"	"insttype"	"lon"	"lat"	"url"	"DUNS_NUMBER"	"bad"
"4299"	"Cold Spring Harbor Laboratory / Champalimaud Foundation"	"Cold Spring Harbor Laboratory / Champalimaud Foundation"	"Syosset"	"NY"	"United States"	"0"	"-73.4669315"	"40.8580545"	\N	\N	"0"
"4300"	"Boston"	"Boston"	"Boston"	"MA"	"United States"	"0"	"-71.0588801"	"42.3600825"	\N	\N	"0"
"4301"	"Univ. of North Carolina"	"Univ. of North Carolina"	\N	\N	\N	"0"	\N	\N	\N	\N	"416"
"4302"	"Harvard Institutes of Medicine"	"Harvard Institutes of Medicine"	"Boston"	"MA"	"United States"	"0"	"-71.10389959999999"	"42.338425"	\N	\N	"0"
"4303"	"Institute of Genetics and Developmental Biology,Chinese Academy of Science"	"Institute of Genetics and Developmental Biology,Chinese Academy of Science"	"Beijing"	"Beijing Shi"	"China"	"0"	"116.3813791"	"40.0051991"	\N	\N	"0"
"4304"	"Leeds"	"Leeds"	"Apollo"	"PA"	"United States"	"0"	"-79.65059939999999"	"40.52825929999999"	\N	\N	"0"
"4305"	"Potsdam"	"Potsdam"	"Potsdam"	"Brandenburg"	"Germany"	"0"	"13.0644729"	"52.3905689"	\N	\N	"0"
"4306"	"Arbeitsamt Nuremberg"	"Arbeitsamt Nuremberg"	"Nürnberg"	"Bayern"	"Germany"	"0"	"11.0766328"	"49.4455468"	\N	\N	"0"
"4307"	"Virginia Institute for Psychiatric and Behavioral Genetics"	"Virginia Institute for Psychiatric and Behavioral Genetics"	"Richmond"	"VA"	"United States"	"0"	"-77.4320401"	"37.5441992"	\N	\N	"0"
"4308"	"Biological Research Center, Szeged, Hungary"	"Biological Research Center, Szeged, Hungary"	"Szeged"	""	"Hungary"	"0"	"20.1646317"	"46.2455124"	\N	\N	"0"
"4309"	"Università di Genova"	"Università di Genova"	"Genova"	"Liguria"	"Italy"	"0"	"8.9267336"	"44.4149149"	\N	\N	"0"
"4310"	"Trinity College, Dublin"	"Trinity College, Dublin"	\N	\N	\N	"0"	\N	\N	\N	\N	"924"
"4311"	"John Jay College, and CUNY Graduate Center"	"John Jay College, and CUNY Graduate Center"	"New York"	"NY"	"United States"	"0"	"-73.9884995"	"40.7703931"	\N	\N	"0"
"4312"	"University College London, City University; From 2009: University of California San Diego)"	"University College London, City University; From 2009: University of California San Diego)"	"San Diego"	"CA"	"United States"	"0"	"-117.2340135"	"32.8800604"	\N	\N	"0"
"4313"	"University College London, London UK; City University, London UK; University of California San Diego, CA USA"	"University College London, London UK; City University, London UK; University of California San Diego, CA USA"	\N	\N	\N	"0"	\N	\N	\N	\N	"346"
"4314"	"Palomar College"	"Palomar College"	"San Marcos"	"CA"	"United States"	"0"	"-117.1829018"	"33.1499912"	\N	\N	"0"
"4315"	"Tokyo Women's Medical University"	"Tokyo Women's Medical University"	"Shinjuku-ku"	"Tōkyō-to"	"Japan"	"0"	"139.7200474"	"35.6976124"	\N	\N	"0"
"4316"	"Justus-Liebig-University Giessen"	"Justus-Liebig-University Giessen"	"Gießen"	"Hessen"	"Germany"	"0"	"8.677131300000001"	"50.5804427"	\N	\N	"0"
"4317"	"C-DAC Kharghar"	"C-DAC Kharghar"	"Navi Mumbai"	"Maharashtra"	"India"	"0"	"73.05427449999999"	"19.0258612"	\N	\N	"0"
"4318"	"Univerity of Rochester"	"Univerity of Rochester"	\N	\N	\N	"0"	\N	\N	\N	\N	"432"
"4319"	"Centre National de la Recherche Scientifique"	"Centre National de la Recherche Scientifique"	"Rennes"	"Bretagne"	"France"	"0"	"-1.7100328"	"48.1269985"	\N	\N	"0"
"4320"	"University of Chicago/Janelia Farm"	"University of Chicago/Janelia Farm"	"Chicago"	"IL"	"United States"	"0"	"-87.5987133"	"41.7886079"	\N	\N	"0"
"4321"	"n/a"	"n/a"	"Murillo Fatigati"	"Campania"	"Italy"	"0"	"14.332644"	"40.901975"	\N	\N	"0"
"4322"	"Janelia Farm, HHMI"	"Janelia Farm, HHMI"	\N	\N	\N	"0"	\N	\N	\N	\N	"5272"
"4323"	"Technion, Haifa, Israel"	"Technion, Haifa, Israel"	"Haifa"	"Haifa District"	"Israel"	"0"	"35.0231271"	"32.7767783"	\N	\N	"0"
"4324"	"Harvard University Center for Brain Science"	"Harvard University Center for Brain Science"	"Cambridge"	"MA"	"United States"	"0"	"-71.11666009999999"	"42.3770029"	\N	\N	"0"
"4325"	"Cal State East Bay"	"Cal State East Bay"	\N	\N	\N	"0"	\N	\N	\N	\N	"1124"
"4326"	"Center for Developmental Genetics, New York University"	"Center for Developmental Genetics, New York University"	"New York"	"NY"	"United States"	"0"	"-73.99568599999999"	"40.73027039999999"	\N	\N	"0"
"4327"	"Bucknell"	"Bucknell"	\N	\N	\N	"0"	\N	\N	\N	\N	"837"
"4328"	"Worcester Polytechnic Institute"	"Worcester Polytechnic Institute"	"Worcester"	"MA"	"United States"	"0"	"-71.806339"	"42.27463729999999"	\N	\N	"0"
"4329"	"National Institute of Mental Health And NeuroScience"	"National Institute of Mental Health And NeuroScience"	"Bengaluru"	"Karnataka"	"India"	"0"	"77.5982643"	"12.9406819"	\N	\N	"0"
"4330"	"Kyoto univ"	"Kyoto univ"	"Kyōto-shi"	"Kyōto-fu"	"Japan"	"0"	"135.7808218"	"35.0262444"	\N	\N	"0"
"4331"	"St. Mary's College, California"	"St. Mary's College, California"	"Moraga"	"CA"	"United States"	"0"	"-122.1101353"	"37.8413472"	\N	\N	"0"
"4332"	"Phillips Medical, Inc."	"Phillips Medical, Inc."	"Highland Heights"	"OH"	"United States"	"0"	"-81.45545969999999"	"41.551041"	\N	\N	"0"
"4333"	"Folsom College, California"	"Folsom College, California"	"Folsom"	"CA"	"United States"	"0"	"-121.126864"	"38.661791"	\N	\N	"0"
"4334"	"University of Milan, Italy"	"University of Milan, Italy"	"Milano"	"Lombardia"	"Italy"	"0"	"9.194584299999999"	"45.4601435"	\N	\N	"0"
"4335"	"Elixir Pharmaceuticals"	"Elixir Pharmaceuticals"	"Cambridge"	"MA"	"United States"	"0"	"-71.1133146"	"42.3620513"	\N	\N	"0"
"4337"	"CSIRO; Unimelb"	"CSIRO; Unimelb"	\N	\N	\N	"0"	\N	\N	\N	\N	"0"
"4338"	"RSBS ANU"	"RSBS ANU"	\N	\N	\N	"0"	\N	\N	\N	\N	"0"
"4339"	"Griffith University"	"Griffith University"	\N	\N	\N	"0"	\N	\N	\N	\N	"0"
"4340"	"CSIRO; University of Melbourne 	"	"CSIRO; University of Melbourne 	"	"\"CSIRO; University of Melbourne "	"\""	\N	"0"	\N	"0"	\N	\N	"0"
"4341"	"RSBS Australian National University"	"RSBS Australian National University"	"Acton"	"Australian Capital Territory"	"Australia"	"0"	"149.118527"	"-35.2776999"	\N	\N	"0"
"4342"	"Max Planck Institute for Psycholinguistics"	"Max Planck Institute for Psycholinguistics"	"Nijmegen"	"Gelderland"	"Netherlands"	"0"	"5.8570934"	"51.81799340000001"	\N	\N	"0"
"4343"	"University/ETH Zurich"	"University/ETH Zurich"	""	""	""	"0"	"0"	"0"	""	\N	"687"
"4344"	"Texas A&M Univ Health Science Center College of Medicine and Scott and White Hospital"	"Texas A&M Univ Health Science Center College of Medicine and Scott and White Hospital"	"Temple"	"TX"	"United States"	"0"	"-97.3639855"	"31.0776722"	\N	\N	"0"
"4345"	"Texas A&M Univ HSC Coll Med and Scott and White"	"Texas A&M Univ HSC Coll Med and Scott and White"	"Bryan"	"TX"	"United States"	"0"	"-96.3941194"	"30.5987248"	\N	\N	"0"
"4346"	"NIMH, NIH, Betehsda, MD"	"NIMH, NIH, Betehsda, MD"	"Bethesda"	"MD"	"United States"	"0"	"-77.1065988"	"38.9994906"	\N	\N	"0"
"4347"	"NIMH, NIH, Bethesda, MD"	"NIMH, NIH, Bethesda, MD"	"Bethesda"	"MD"	"United States"	"0"	"-77.1065988"	"38.9994906"	\N	\N	"0"
"4348"	"St Vincent's, Australia"	"St Vincent's, Australia"	"Sunbury"	"Victoria"	"Australia"	"0"	"144.728365"	"-37.583009"	\N	\N	"0"
"4349"	"Texas A&M Univ HSC COM, Scott and White"	"Texas A&M Univ HSC COM, Scott and White"	"Temple"	"TX"	"United States"	"0"	"-97.3639855"	"31.0776722"	\N	\N	"0"
"4350"	"Texas A&M Univ HSC, Scott and White"	"Texas A&M Univ HSC, Scott and White"	"Temple"	"TX"	"United States"	"0"	"-97.3639855"	"31.0776722"	\N	\N	"0"
"4351"	"Georgetown University Medical School"	"Georgetown University Medical School"	"Washington"	"DC"	"United States"	"0"	"-77.0770304"	"38.9118852"	\N	\N	"0"
"4352"	"Univ Of Rochester"	"Univ Of Rochester"	\N	\N	\N	"0"	\N	\N	\N	\N	"432"
"4353"	"Debrecen University"	"Debrecen University"	"Debrecen"	""	"Hungary"	"0"	"21.6214756"	"47.5535039"	\N	\N	"0"
"4354"	"Harvard"	"Harvard"	\N	\N	\N	"0"	\N	\N	\N	\N	"86"
"4355"	"Semmelweis University"	"Semmelweis"	"Budapest"	""	"Hungary"	"0"	"19.0674834"	"47.4872816"	\N	\N	"0"
"4356"	"Budapest University of Technology and Economics"	"Budapest University of Technology and Economics"	"Budapest"	""	"Hungary"	"0"	"19.0554834"	"47.4813261"	\N	\N	"0"
"4357"	"Technical University of Budapest"	"Technical University of Budapest"	"Budapest"	""	"Hungary"	"0"	"19.0554834"	"47.4813261"	\N	\N	"0"
"4358"	"CDC"	"CDC"	"Atlanta"	"GA"	"United States"	"0"	"-84.328008"	"33.7993178"	\N	\N	"0"
"4360"	"Insitut Ruder Boskovic"	"Insitut Ruder Boskovic"	"Zagreb"	"City of Zagreb"	"Croatia"	"0"	"15.986759"	"45.829307"	\N	\N	"0"
"4361"	"IFREMER"	"IFREMER"	"Zagreb"	"La Trinité"	"Martinique"	"0"	"-60.945032"	"14.7006577"	\N	\N	"0"
"4362"	"Virtual lab"	"Virtual lab"	"Esbjerg"	""	"Denmark"	"0"	"8.4429869"	"55.4679684"	\N	\N	"0"
"4363"	"Kagoshima University"	"Kagoshima University"	"Kagoshima-shi"	"Kagoshima-ken"	"Japan"	"0"	"130.5452401"	"31.571918"	\N	\N	"0"
"4364"	"National Institute for Physiological Sciences, Okazaki, Japan"	"National Institute for Physiological Sciences, Okazaki, Japan"	"Okazaki-shi"	"Aichi-ken"	"Japan"	"0"	"137.164607"	"34.94888520000001"	\N	\N	"0"
"4365"	"Scripps Insitution of Oceanography"	"Scripps Insitution of Oceanography"	\N	\N	\N	"0"	\N	\N	\N	\N	"6301"
"4366"	"Clark University"	"Clark University"	"Worcester"	"MA"	"United States"	"0"	"-71.8225716"	"42.2520376"	\N	\N	"0"
"4367"	"North Georgia College & State University"	"North Georgia College & State University"	"Dahlonega"	"GA"	"United States"	"0"	"-83.9844416"	"34.5278618"	\N	\N	"0"
"4368"	"Aegen Biosciences"	"Aegen Biosciences"	"Morgan Hill"	"CA"	"United States"	"0"	"-121.659741"	"37.150164"	\N	\N	"0"
"4369"	"Budapest U Technology and Economics"	"Budapest U Technology and Economics"	\N	\N	\N	"0"	\N	\N	\N	\N	"4356"
"4370"	"California State Universty Monterey Bay"	"California State Universty Monterey Bay"	"Seaside"	"CA"	"United States"	"0"	"-121.80171"	"36.653788"	\N	\N	"0"
"4371"	"University of the Ryukus"	"University of the Ryukus"	"Nishihara-chō"	"Okinawa-ken"	"Japan"	"0"	"127.7651421"	"26.2475821"	\N	\N	"0"
"4372"	"Helmholtz Center for Environmental Research"	"Helmholtz Center for Environmental Research"	"Leipzig"	"Sachsen"	"Germany"	"0"	"12.4309111"	"51.3517518"	\N	\N	"0"
"4373"	"University of Siena, Italy"	"University of Siena, Italy"	"Siena"	"Toscana"	"Italy"	"0"	"11.3330265"	"43.3191557"	\N	\N	"0"
"4374"	"St Jude Children's Research Hospital"	"St Jude Children's Research Hospital"	"New York"	"NY"	"United States"	"0"	"-73.9732202"	"40.7498855"	\N	\N	"0"
"4375"	"Northwestern University/Children's Memorial Hospital"	"Northwestern University/Children's Memorial Hospital"	"Chicago"	"IL"	"United States"	"0"	"-87.6415407"	"41.9282904"	\N	\N	"0"
"4376"	"University of Budapest, department of Anatomy"	"University of Budapest, department of Anatomy"	"Budapest"	""	"Hungary"	"0"	"19.0674834"	"47.4872816"	\N	\N	"0"
"4377"	"UMR CNRS 5020 Lyon1"	"UMR CNRS 5020 Lyon1"	\N	\N	\N	"0"	\N	\N	\N	\N	"0"
"4378"	"Italian Institute of Technology (Genoa)"	"Italian Institute of Technology (Genoa)"	\N	\N	\N	"0"	\N	\N	\N	\N	"4275"
"4379"	"Harvard Medical School/Massachusetts General Hospital"	"Harvard Medical School/Massachusetts General Hospital"	"Boston"	"MA"	"United States"	"0"	"-71.1041431"	"42.3356557"	\N	\N	"0"
"4380"	"Indiana State University"	"Indiana State University"	"Evansville"	"IN"	"United States"	"0"	"-87.6764081"	"37.9622645"	\N	\N	"0"
"4381"	"Institute of Psychiatry at the Maudsley, Kings College London"	"Institute of Psychiatry at the Maudsley, Kings College London"	"London"	"England"	"United Kingdom"	"0"	"-0.08939799999999999"	"51.4704589"	\N	\N	"0"
"4382"	"Free University of Amsterdam"	"Free University of Amsterdam"	"Amsterdam"	"Noord-Holland"	"Netherlands"	"0"	"4.8657199"	"52.3337568"	\N	\N	"0"
"4383"	"UMDNJ/NJ VA"	"UMDNJ/NJ VA"	"Newark"	"NJ"	"United States"	"0"	"-74.1897041"	"40.7400842"	\N	\N	"0"
"4384"	"University of Antwerp"	"University of Antwerp"	"Antwerpen"	"Vlaanderen"	"Belgium"	"0"	"4.4102318"	"51.2228097"	\N	\N	"0"
"4385"	"EPFL - Brain Mind Institute"	"EPFL - Brain Mind Institute"	"Lausanne"	"Vaud"	"Switzerland"	"0"	"6.5667576"	"46.5190557"	\N	\N	"0"
"4386"	"CTIT, University of Twente"	"CTIT, University of Twente"	"Enschede"	"Overijssel"	"Netherlands"	"0"	"6.8524128"	"52.2410326"	\N	\N	"0"
"4387"	"GX"	"GX"	"New York"	"NY"	"United States"	"0"	"-73.9876422"	"40.7534052"	\N	\N	"0"
"4388"	"University Medical Center Utrecht"	"UMC Utrecht"	"Utrecht"	""	"Netherlands"	"0"	"5.179356"	"52.085677"	"http://www.umcutrecht.nl/en/-1"	\N	"0"
"4389"	"CEPO"	"CEPO"	"Cepo"	"Galicia"	"Spain"	"0"	"-7.464929199999999"	"43.4026393"	\N	\N	"0"
"4390"	"universtiy of tuebingen"	"universtiy of tuebingen"	"Tübingen"	"Baden-Württemberg"	"Germany"	"0"	"9.043773999999999"	"48.5294782"	\N	\N	"0"
"4391"	"Graduate School of Neural & Behavioural Sciences , International Max Planck Research School, University of Tuebingen"	"Graduate School of Neural & Behavioural Sciences , International Max Planck Research School, University of Tuebingen"	"Tübingen"	"Baden-Württemberg"	"Germany"	"0"	"9.043773999999999"	"48.5294782"	\N	\N	"0"
"4392"	"Sektion Exp. MR in CNS, University of Tuebingen"	"Sektion Exp. MR in CNS, University of Tuebingen"	\N	\N	\N	"0"	\N	\N	\N	\N	"0"
"4393"	"Learning Research and Development  Center, University of Pittusburg"	"Learning Research and Development  Center, University of Pittusburg"	"Pittsburgh"	"PA"	"United States"	"0"	"-79.9589881"	"40.44451979999999"	\N	\N	"0"
"4394"	"University of Graz, Austria"	"University of Graz, Austria"	\N	\N	\N	"0"	\N	\N	\N	\N	"1785"
"4395"	"Lewis Center for NeuroImaging"	"Lewis Center for NeuroImaging"	\N	\N	\N	"0"	\N	\N	\N	\N	"0"
"4396"	"Children Hospital, Federico Gomez, Mexico City, MX"	"Children Hospital, Federico Gomez, Mexico City, MX"	"Ciudad de México"	"Ciudad de México"	"Mexico"	"0"	"-99.1513162"	"19.4108878"	\N	\N	"0"
"4398"	"Washington State Univ"	"Washington State Univ"	"Pullman"	"WA"	"United States"	"0"	"-117.1542121"	"46.7319225"	\N	\N	"0"
"4399"	"Univ. of Arizona"	"Univ. of Arizona"	"Tucson"	"AZ"	"United States"	"0"	"-110.9501094"	"32.2318851"	\N	\N	"0"
"4400"	"Citigroup"	"Citigroup"	"New York"	"NY"	"United States"	"0"	"-74.0109186"	"40.7211322"	\N	\N	"0"
"4401"	"Philips Semiconductors"	"Philips Semiconductors"	"San Jose"	"CA"	"United States"	"0"	"-121.9254756"	"37.3973349"	\N	\N	"0"
"4402"	"Instituto de Neurociencias"	"Instituto de Neurociencias"	"Sant Joan d'Alacant"	"Comunidad Valenciana"	"Spain"	"0"	"-0.4360809"	"38.3888722"	\N	\N	"0"
"4403"	"Instituto de"	"Instituto de"	"Los Angeles"	"CA"	"United States"	"0"	"-118.277391"	"34.042954"	\N	\N	"0"
"4404"	"Instituto de Neurociencias-CSIC, Alicante"	"Instituto de Neurociencias-CSIC, Alicante"	"Sant Joan d'Alacant"	"Comunidad Valenciana"	"Spain"	"0"	"-0.4360809"	"38.3888722"	\N	\N	"0"
"4405"	"Naval Medical Center"	"Naval Medical Center"	"San Diego"	"CA"	"United States"	"0"	"-117.1442834"	"32.7251522"	\N	\N	"0"
"4406"	"Sunnybrook and Women's College Health Sciences Centre"	"Sunnybrook and Women's College Health Sciences Centre"	"Toronto"	"Ontario"	"Canada"	"0"	"-79.37611869999999"	"43.7216839"	\N	\N	"0"
"4407"	"Commonwealth Medical School"	"Commonwealth Medical School"	"Scranton"	"PA"	"United States"	"0"	"-75.655996"	"41.413268"	\N	\N	"0"
"4408"	"Commonwealth Medical College"	"Commonwealth Medical College"	"Scranton"	"PA"	"United States"	"0"	"-75.655996"	"41.413268"	\N	\N	"0"
"4409"	"UW-Madison"	"UW-Madison"	\N	\N	\N	"0"	\N	\N	\N	\N	"1048"
"4410"	"The Open University"	"The Open University"	"Kents Hill"	"England"	"United Kingdom"	"0"	"-0.7104769"	"52.0250914"	\N	\N	"0"
"4411"	"Institute of Neurobiology, Bulgarian Academy of Sciences, 23 Acad. G. Bonchev St., 1113, Sofia, Bulgaria"	"Institute of Neurobiology, Bulgarian Academy of Sciences, 23 Acad. G. Bonchev St., 1113, Sofia, Bulgaria"	\N	\N	\N	"0"	\N	\N	\N	\N	"0"
"4412"	"Bulgarian Academy of Sciences"	"Bulgarian Academy of Sciences"	"Sofia"	"Sofia-city"	"Bulgaria"	"0"	"23.32488"	"42.69821"	\N	\N	"0"
"4413"	"Manchester Metropolitan University"	"Manchester Metropolitan University"	"Manchester"	"England"	"United Kingdom"	"0"	"-2.2387641"	"53.4709747"	\N	\N	"0"
"4414"	"Ducatus Gelriae & Comitatus Zutphaniae Academia"	"Ducatus Gelriae & Comitatus Zutphaniae Academia"	"Harderovici"	"Ducatus Gelriae"	"Belgium foederatum"	"0"	"5.616259"	"52.34783"	""	\N	"0"
"4415"	"Ducatus Gelriae & Comitatus Zutphaniae Academia"	"Ducatus Gelriae & Comitatus Zutphaniae Academia"	"Harderovici"	"Ducatus Gelriae"	"Belgium foederatum"	"0"	"5.616259"	"52.34783"	""	\N	"0"
"4416"	"Universidad Autonoma de Mexico"	"Universidad Autonoma de Mexico"	"Ciudad de México"	"Ciudad de México"	"Mexico"	"0"	"-99.1843676"	"19.3188895"	\N	\N	"0"
"4417"	"Union Chemique, University of Louvain"	"Union Chemique, University of Louvain"	"Leuven"	"Vlaanderen"	"Belgium"	"0"	"4.7002953"	"50.87795449999999"	\N	\N	"0"
"4418"	"Pavlov Institute, St. Petersburg"	"Pavlov Institute"	"Kolkata"	"West Bengal"	"India"	"0"	"88.36293859999999"	"22.5776157"	\N	\N	"0"
"4419"	"Fukushima Medical University"	"Fukushima Medical University"	"Fukushima-shi"	"Fukushima-ken"	"Japan"	"0"	"140.468564"	"37.6891907"	\N	\N	"0"
"4420"	"Max Planck Institut G&#246;ttingen"	"MPI G&#246;ttingen"	\N	\N	""	"0"	\N	\N	\N	\N	"0"
"4421"	"University of Kansas Medical School"	"University of Kansas Medical School"	"Kansas City"	"KS"	"United States"	"0"	"-94.6113929"	"39.0561718"	\N	\N	"0"
"4422"	"Beritashvili Institute, Tbilisi"	"Beritashvili Institute, Tbilisi"	\N	\N	\N	"0"	\N	\N	\N	\N	"0"
"4423"	"University of S&#227;o Paulo"	"University of S&#227;o Paulo"	\N	\N	\N	"0"	\N	\N	\N	\N	"4190"
"4424"	"Akita University"	"Akita University"	"Akita-shi"	"Akita-ken"	"Japan"	"0"	"140.198546"	"39.627578"	\N	\N	"0"
"4425"	"University of Seattle"	"University of Seattle"	"Seattle"	"WA"	"United States"	"0"	"-122.3177135"	"47.6092282"	\N	\N	"0"
"4426"	"Cuban Neurosciences Center"	"Cuban Neurosciences Center"	"La Habana"	"La Habana"	"Cuba"	"0"	"-82.45656609999999"	"23.0748262"	\N	\N	"0"
"4427"	"CNC"	"CNC"	"Muskegon"	"MI"	"United States"	"0"	"-86.2615756"	"43.2985722"	\N	\N	"0"
"4428"	"Centro de Neurociencias de Cuba"	"Centro de Neurociencias de Cuba"	"La Habana"	"La Habana"	"Cuba"	"0"	"-82.456212"	"23.0754085"	\N	\N	"0"
"4429"	"Cuban Neurocience Center"	"Cuban Neurocience Center"	"La Habana"	"La Habana"	"Cuba"	"0"	"-82.45656609999999"	"23.0748262"	\N	\N	"0"
"4430"	"Center for Regenerative Medicine, KRIBB"	"Center for Regenerative Medicine, KRIBB"	\N	\N	\N	"0"	\N	\N	\N	\N	"0"
"4431"	"National Aerospace Lab NLR (The Netherlands)"	"National Aerospace Lab NLR (The Netherlands)"	"Marknesse"	"Flevoland"	"Netherlands"	"0"	"5.9267537"	"52.6754422"	\N	\N	"0"
"4432"	"National Aerospace Laboratory NLR"	"National Aerospace Laboratory NLR"	"Amsterdam"	"Noord-Holland"	"Netherlands"	"0"	"4.843737"	"52.345059"	\N	\N	"0"
"4433"	"Seoul Nation University"	"Seoul Nation University"	"Seoul"	"Seoul"	"South Korea"	"0"	"126.9519053"	"37.459882"	\N	\N	"0"
"4434"	"Interdisciplinary Program in Cognitive Science, Seoul Nation University"	"Interdisciplinary Program in Cognitive Science, Seoul Nation University"	"Seoul"	"Seoul"	"South Korea"	"0"	"126.9519053"	"37.459882"	\N	\N	"0"
"4435"	"Appalachian State University"	"Appalachian State University"	"Boone"	"NC"	"United States"	"0"	"-81.6841448"	"36.2134842"	\N	\N	"0"
"4436"	"University of Nebraska-Lincoln"	"University of Nebraska-Lincoln"	\N	\N	\N	"0"	\N	\N	\N	\N	"21543"
"4437"	"New York State Psychiatric Institute/Columbia University Medical Center"	"New York State Psychiatric Institute/Columbia University Medical Center"	"New York"	"NY"	"United States"	"0"	"-73.9445965"	"40.8425452"	\N	\N	"0"
"4439"	"Vancouver Island University"	"Vancouver Island University"	"Nanaimo"	"British Columbia"	"Canada"	"0"	"-123.96189"	"49.157362"	\N	\N	"0"
"4440"	"university of iowa  (retired)"	"university of iowa  (retired)"	\N	\N	\N	"0"	\N	\N	\N	\N	"389"
"4441"	"Wichita State University"	"Wichita State University"	"Wichita"	"KS"	"United States"	"0"	"-97.2933776"	"37.71918"	\N	\N	"0"
"4442"	"Middle Tennessee State University"	"Middle Tennessee State University"	"Murfreesboro"	"TN"	"United States"	"0"	"-86.359173"	"35.846639"	\N	\N	"0"
"4443"	"College of William & Mary in Virginia"	"College of William & Mary in Virginia"	\N	\N	\N	"0"	\N	\N	\N	\N	"1129"
"4444"	"California Insitute of Technology (CalTech)"	"California Insitute of Technology (CalTech)"	\N	\N	\N	"0"	\N	\N	\N	\N	"33"
"4445"	"no"	"no"	"Murfreesboro"	"Buskerud"	"Norway"	"0"	"8.468945999999999"	"60.47202399999999"	\N	\N	"0"
"4446"	"Naval Research Laboratory"	"Naval Research Laboratory"	"Washington"	"DC"	"United States"	"0"	"-77.01972289999999"	"38.8222037"	\N	\N	"0"
"4447"	"Institute of Genetics and Developmental Biology, Chinese Academy of Sciences, Beijing"	"Institute of Genetics and Developmental Biology, Chinese Academy of Sciences, Beijing"	"Beijing"	"Beijing Shi"	"China"	"0"	"116.3813791"	"40.0051991"	\N	\N	"0"
"4448"	"Southern Medical University"	"Southern Medical University"	"Guangzhou Shi"	"Guangdong Sheng"	"China"	"0"	"113.334184"	"23.182586"	\N	\N	"0"
